,ID,Room,UserID,GameName,GameColor,ObjID,CityID,Army,ObjName,ObjDataID,ObjSup,ObjSon,ObjSonNum,ObjSpace,ObjFlag,ObjPos,ObjIco,ObjIcon,ObjType,ObjRot,ObjStep,ObjStepMax,ObjPass,ObjBlood,ObjBlood2,ObjKeep,ObjSee,ObjHide,ObjAim,ObjValue,ObjValue2,ObjTime,ObjDate,ObjMoney,ObjRound,ObjAttack,ObjRadar,ObjRes,ObjRes2,Slope,A0,B0,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,F0,F1,F2,F3,R1,R2,R3,R4,R5,S1,S2,S3,S4,S5,Wz,Title,WARID
1069,213,26,148,1611420,BLUE,15555,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15554,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,20186294547
1070,216,28,69,guoxuyang0,RED,15573,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15572,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186294620
1071,217,28,69,guoxuyang0,RED,15575,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15574,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186294620
1072,218,31,91,mcc,RED,15587,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15586,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,20186294814
1073,221,31,172,gangtie,BLUE,15583,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15582,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,20186294814
1074,96,38,175,jijingyu,BLUE,14869,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,14868,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,2018629514
1075,97,38,175,jijingyu,BLUE,14871,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,14870,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,2018629514
1076,2491,34,378,wmxu,RED,23441,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,23440,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186295223
1077,2379,22,439,zhouhao,BLUE,22977,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22976,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018629629
1078,2374,28,295,fangwentian0,BLUE,22924,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22923,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,2018629629
1079,2377,28,374,xiesongwei,RED,22932,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22931,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,2018629629
1080,2380,28,374,xiesongwei,RED,22930,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22929,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,2018629629
1081,136,39,100,ling,RED,15181,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15180,5,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,2018629828
1082,143,39,100,ling,RED,15183,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15182,7,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,2018629828
1083,114,40,98,gaojun,BLUE,15223,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15222,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,2018629910
1084,118,40,98,gaojun,BLUE,15225,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15224,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,2018629910
1085,148,35,92,tangcanqiu,RED,15038,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15039,11,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室15,2018629953
1086,151,35,92,tangcanqiu,RED,15040,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15037,13,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室15,2018629953
1087,2373,21,385,cyy,RED,22881,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22880,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201862997
1088,2376,21,385,cyy,RED,22879,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22878,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201862997
1089,3610,40,427,hexin0,RED,28105,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28104,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186312433
1090,3612,40,427,hexin0,BLUE,28097,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28096,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186312433
1091,3480,33,315,zhangxingyu,BLUE,26503,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,26502,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室13,20186418410
1092,3482,33,315,zhangxingyu,BLUE,26505,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,26504,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室13,20186418410
1093,3656,40,302,jinzhengyuan0,BLUE,28301,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28300,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186420414
1094,3657,40,302,jinzhengyuan0,BLUE,28303,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28302,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186420414
1095,3658,40,394,linhuayuhao0726,RED,28309,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28308,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186420414
1096,3659,40,394,linhuayuhao0726,RED,28307,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28306,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,20186420414
1097,3665,34,295,fangwentian0,BLUE,28040,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,28039,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,201864204428
1098,3683,61,540,wg1,BLUE,29396,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29395,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,20186515831
1099,3700,65,393,xieqijun,RED,29673,0,124,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29672,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,201865171026
1100,3709,72,348,tangjunzhi0,BLUE,29696,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29695,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室12,201865172354
1101,3702,62,421,muyonghui0,BLUE,29406,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,1,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29405,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,20186517856
1102,3758,80,427,hexin0,BLUE,29880,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29879,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201865194919
1103,3759,80,427,hexin0,BLUE,29878,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29877,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201865194919
1104,3760,80,427,hexin0,RED,29872,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29871,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201865194919
1105,3761,80,427,hexin0,RED,29874,0,124,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29873,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201865194919
1106,3762,69,409,xjy,BLUE,29490,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29489,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室9,20186520173
1107,3753,70,386,zcrzw,BLUE,29504,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,240,3,3,0,2,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29503,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,20186520263
1108,3772,67,359,goujian,RED,29798,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29797,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201865203536
1109,3810,68,555,987456987,BLUE,30040,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30039,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,201865211357
1110,3817,70,556,xb,BLUE,29957,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29956,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,201865211947
1111,3823,65,538,jin,BLUE,30100,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,120,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30099,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186522828
1112,3824,65,538,jin,RED,30092,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30091,3,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186522828
1113,3877,74,331,1611501,RED,29546,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,80065,0,0,4,0,0,2018-06-05 22:45:34,29543,9,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186523117
1114,3869,68,0,,RED,30316,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30315,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,201865231853
1115,3875,68,563,qqqq,BLUE,30322,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30321,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,201865231853
1116,3932,65,404,xbx,BLUE,30350,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,120,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30349,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,201865235547
1117,3942,64,551,狗建,BLUE,30239,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30238,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201866124959
1118,3936,61,331,1611501,BLUE,30479,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30478,12,9,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201866143153
1119,3978,76,569,kun,RED,30549,0,124,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30548,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201866153647
1120,3949,65,392,wangcongkun0,BLUE,30593,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30592,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186615431
1121,3950,65,392,wangcongkun0,BLUE,30595,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30594,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186615431
1122,3987,65,571,zya,BLUE,30723,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30722,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,201866154623
1123,3994,76,449,77462,RED,30748,0,124,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,300,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30747,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201866161037
1124,3995,76,449,77462,BLUE,30752,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30751,4,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201866161037
1125,3996,76,449,77462,BLUE,30754,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30753,6,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,201866161037
1126,3952,68,542,121,BLUE,30581,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,240,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30580,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186616377
1127,3955,68,542,121,RED,30575,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30574,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186616377
1128,4051,62,333,lzshilin871,BLUE,30808,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30807,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,20186617414
1129,3812,71,325,zhaopu1997,BLUE,29514,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29513,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,201866181559
1130,3813,71,325,zhaopu1997,BLUE,29516,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,29515,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,201866181559
1131,4053,78,552,1234,RED,30937,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30936,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201866184742
1132,4055,78,551,狗建,BLUE,30943,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30942,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201866184742
1133,3989,77,572,adc123,BLUE,30522,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,30521,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室17,201866191557
