ID,Title,Flag,Num,Num2,Exe,UserID,ObjStepMax,Time1,Expired,Ditu,Moban,ScoreID,RoundTime,WaitTime,ShootTime,FireTime,AllTime,IsOK,MapID,Red,Blue,FirstColor,GridPX,GridMeter,mapY,mapX,GmapdiffX,MapDiffX,GmapZoom,WmapZoom,EleLow,EleDiv,CssFile,JmColor,JmResult,LogBak
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:44:34,2018-06-02 09:14:34,83,1001,80048,90,10,30,10,30,1,20186291435,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
7,军队个人决赛3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 14:28:18,2018-06-29 14:58:18,83,1002,80048,90,10,30,10,30,1,2018629145819,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
7,军队个人决赛3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 14:59:10,2018-06-29 15:29:10,83,1002,80048,90,10,30,10,30,1,2018629152911,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:46:02,2018-06-02 09:16:02,83,1001,80048,90,10,30,10,30,1,2018629162,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
31,推演室11,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
8,军队个人决赛4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 16:36:41,2018-06-29 17:06:41,83,1002,80048,90,10,30,10,30,1,201862917641,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:48:11,2018-06-02 09:18:11,83,1001,80048,90,10,30,10,30,1,20186291812,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
5,军队个人决赛1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-27 20:08:21,2018-06-27 20:38:21,83,1002,80048,90,10,30,10,30,1,2018629181931,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
6,军队个人决赛2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 22:27:27,2018-06-29 22:57:27,83,1002,80048,90,10,30,10,30,1,2018629225728,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
36,推演室16,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:32:35,2018-06-02 09:02:35,83,1001,80048,90,10,30,10,30,1,2018629237,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:57:36,2018-06-02 09:27:36,83,1001,80048,90,10,30,10,30,1,20186292737,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
31,推演室11,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:59:41,2018-06-02 09:29:41,83,1001,80048,90,10,30,10,30,1,20186292942,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:59:08,2018-06-02 09:29:08,83,1001,80048,90,10,30,10,30,1,2018629299,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:00:27,2018-06-02 09:30:27,83,1001,80048,90,10,30,10,30,1,20186293029,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:01:09,2018-06-02 09:31:09,83,1001,80048,90,10,30,10,30,1,20186293110,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:01:58,2018-06-02 09:31:58,83,1001,80048,90,10,30,10,30,1,20186293159,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:33:21,2018-06-02 09:03:21,83,1001,80048,90,10,30,10,30,1,2018629323,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
32,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:02:51,2018-06-02 09:32:51,83,1001,80048,90,10,30,10,30,1,20186293252,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:03:33,2018-06-02 09:33:33,83,1001,80048,90,10,30,10,30,1,20186293334,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:03:45,2018-06-02 09:33:45,83,1001,80048,90,10,30,10,30,1,20186293346,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:04:41,2018-06-02 09:34:41,83,1001,80048,90,10,30,10,30,1,20186293442,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
36,推演室16,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:04:50,2018-06-02 09:34:50,83,1001,80048,90,10,30,10,30,1,20186293454,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:33:45,2018-06-02 09:03:45,83,1001,80048,90,10,30,10,30,1,2018629346,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:05:37,2018-06-02 09:35:37,83,1001,80048,90,10,30,10,30,1,20186293538,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:06:48,2018-06-02 09:36:48,83,1001,80048,90,10,30,10,30,1,20186293647,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:08:51,2018-06-02 09:38:51,83,1001,80048,90,10,30,10,30,1,20186293852,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:09:14,2018-06-02 09:39:14,83,1001,80048,90,10,30,10,30,1,20186293915,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:09:07,2018-06-02 09:39:07,83,1001,80048,90,10,30,10,30,1,2018629398,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:10:20,2018-06-02 09:40:20,83,1001,80048,90,10,30,10,30,1,20186294021,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:10:21,2018-06-02 09:40:21,83,1001,80048,90,10,30,10,30,1,20186294023,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:10:24,2018-06-02 09:40:24,83,1001,80048,90,10,30,10,30,1,20186294025,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:10:47,2018-06-02 09:40:47,83,1001,80048,90,10,30,10,30,1,20186294048,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:10:49,2018-06-02 09:40:49,83,1001,80048,90,10,30,10,30,1,20186294050,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:11:11,2018-06-02 09:41:11,83,1001,80048,90,10,30,10,30,1,20186294112,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:11:15,2018-06-02 09:41:15,83,1001,80048,90,10,30,10,30,1,20186294116,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:11:23,2018-06-02 09:41:23,83,1001,80048,90,10,30,10,30,1,20186294124,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:11:45,2018-06-02 09:41:45,83,1001,80048,90,10,30,10,30,1,20186294146,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:12:46,2018-06-02 09:42:46,83,1001,80048,90,10,30,10,30,1,20186294247,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:14:04,2018-06-02 09:44:04,83,1001,80048,90,10,30,10,30,1,2018629445,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
36,推演室16,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:15:02,2018-06-02 09:45:02,83,1001,80048,90,10,30,10,30,1,2018629453,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:15:46,2018-06-02 09:45:46,83,1001,80048,90,10,30,10,30,1,20186294547,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:16:19,2018-06-02 09:46:19,83,1001,80048,90,10,30,10,30,1,20186294620,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:16:39,2018-06-02 09:46:39,83,1001,80048,90,10,30,10,30,1,20186294640,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
31,推演室11,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:18:14,2018-06-02 09:48:14,83,1001,80048,90,10,30,10,30,1,20186294814,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:22:22,2018-06-02 09:52:22,83,1001,80048,90,10,30,10,30,1,20186295223,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:36:28,2018-06-02 09:06:28,83,1001,80048,90,10,30,10,30,1,2018629629,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:36:28,2018-06-02 09:06:28,83,1001,80048,90,10,30,10,30,1,2018629629,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:38:10,2018-06-02 09:08:10,83,1001,80048,90,10,30,10,30,1,2018629811,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:38:27,2018-06-02 09:08:27,83,1001,80048,90,10,30,10,30,1,2018629828,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:39:09,2018-06-02 09:09:09,83,1001,80048,90,10,30,10,30,1,2018629910,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:39:37,2018-06-02 09:09:37,83,1001,80048,90,10,30,10,30,1,2018629938,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:39:52,2018-06-02 09:09:52,83,1001,80048,90,10,30,10,30,1,2018629953,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 08:39:05,2018-06-02 09:09:05,83,1001,80048,90,10,30,10,30,1,201862997,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
8,军队个人决赛4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-30 08:00:59,2018-06-30 08:30:59,83,1002,80048,90,10,30,10,30,1,201863010051,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
6,军队个人决赛2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-30 10:29:17,2018-06-30 10:59:17,83,1002,80048,90,10,30,10,30,1,2018630105919,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
5,军队个人决赛1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 22:08:06,2018-06-29 22:38:06,83,1002,80048,90,10,30,10,30,1,201863062836,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
5,军队个人决赛1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-30 06:25:23,2018-06-30 06:55:23,83,1002,80048,90,10,30,10,30,1,201863065541,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
7,军队个人决赛3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-29 18:36:50,2018-06-29 19:06:50,83,1002,80048,90,10,30,10,30,1,201863065620,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 10:08:30,2018-06-03 10:38:30,83,1001,80048,90,10,30,10,30,1,201863103830,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 10:40:19,2018-06-03 11:10:19,83,1001,80048,90,10,30,10,30,1,201863111019,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 10:07:23,2018-06-03 10:37:23,83,1001,80048,90,10,30,10,30,1,20186312433,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 20:21:25,2018-06-03 20:51:25,83,1001,80048,90,10,30,10,30,1,201863205125,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 20:45:13,2018-06-03 21:15:13,83,1001,80048,90,10,30,10,30,1,201863223047,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-03 23:17:29,2018-06-03 23:47:29,83,1001,80048,90,10,30,10,30,1,201863234730,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 20:37:36,2018-06-02 21:07:36,83,1001,80048,90,10,30,10,30,1,20186385244,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-04 09:46:16,2018-06-04 10:16:16,83,1001,80048,90,10,30,10,30,1,201864101655,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 19:58:17,2018-06-02 20:28:17,83,1001,80048,90,10,30,10,30,1,20186418410,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-04 18:14:02,2018-06-04 18:44:02,83,1001,80048,90,10,30,10,30,1,20186420414,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-04 19:55:05,2018-06-04 20:25:05,83,1001,80048,90,10,30,10,30,1,201864204428,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-04 23:10:28,2018-06-04 23:40:28,83,1001,80048,90,10,30,10,30,1,201864234029,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-04 22:38:23,2018-06-04 23:08:23,83,1001,80048,90,10,30,10,30,1,20186423824,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 20:32:52,2018-06-02 21:02:52,83,1001,80048,90,10,30,10,30,1,20186512277,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
61,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1003,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
61,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 14:38:31,2018-06-05 15:08:31,83,1003,80048,90,10,30,10,30,1,20186515831,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
65,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 16:36:59,2018-06-05 17:06:59,83,1003,80048,90,10,30,10,30,1,201865171026,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},1
72,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 16:53:52,2018-06-05 17:23:52,83,1003,80048,90,10,30,10,30,1,201865172354,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
80,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 17:18:19,2018-06-05 17:48:19,83,1003,80048,90,10,30,10,30,1,201865174820,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
62,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 16:38:54,2018-06-05 17:08:54,83,1003,80048,90,10,30,10,30,1,20186517856,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
64,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 16:39:14,2018-06-05 17:09:14,83,1003,80048,90,10,30,10,30,1,20186517915,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
80,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 18:39:33,2018-06-05 19:09:33,83,1003,80048,90,10,30,10,30,1,201865194919,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
69,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 19:47:01,2018-06-05 20:17:01,83,1003,80048,90,10,30,10,30,1,20186520173,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
70,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 18:21:10,2018-06-05 18:51:10,83,1003,80048,90,10,30,10,30,1,20186520263,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
62,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:02:18,2018-06-05 20:32:18,83,1003,80048,90,10,30,10,30,1,201865203218,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
67,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:05:35,2018-06-05 20:35:35,83,1003,80048,90,10,30,10,30,1,201865203536,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
64,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1003,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
68,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:43:56,2018-06-05 21:13:56,83,1003,80048,90,10,30,10,30,1,201865211357,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
70,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:49:47,2018-06-05 21:19:47,83,1003,80048,90,10,30,10,30,1,201865211947,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
67,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1003,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
65,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:37:46,2018-06-05 21:07:46,83,1003,80048,90,10,30,10,30,1,20186521748,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
67,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:37:09,2018-06-05 21:07:09,83,1003,80048,90,10,30,10,30,1,2018652179,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
67,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 21:44:44,2018-06-05 22:14:44,83,1003,80048,90,10,30,10,30,1,201865221445,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
64,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:58:03,2018-06-05 21:28:03,83,1003,80048,90,10,30,10,30,1,201865222723,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
66,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 17:33:31,2018-06-05 18:03:31,83,1003,80048,90,10,30,10,30,1,201865222840,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
80,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 20:34:04,2018-06-05 21:04:04,83,1003,80048,90,10,30,10,30,1,20186522317,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
67,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-05 22:17:20,2018-06-05 22:47:20,83,1003,80048,90,10,30,10,30,1,201865224721,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
