,ID,RoomID,Huihe,RoundColor,StageShoot,Yanhu,ObjID,ObjName,ObjColor,ObjA1,ObjType,ObjKeep,ObjNum,ObjPass,TarID,TarUserID,TarName,TarColor,TarB0,TarType,TarHide,TarKeep,TarPass,TarStack,WeaponID,WeaponF1,WeaponName,Dist,EleDiff,AttackLevel,TarPos,TarHex,RandomNum1,Result1,RandomNum2,Diff,Result,Keep,Kills,TarLost,TarNum,Flag,UserRead,Title,Filename
13885,8004,39,12,BLUE,0,0,22766,坦克,BLUE,1,2,0,3,0,22772,328,重型坦克,RED,3,2,2,0,0,0,36,11,大号直瞄炮,6,0,9,70041,51,12,2,5,0,2,12,0,2,1,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13886,8044,39,14,BLUE,0,0,22767,坦克,BLUE,1,2,13,3,0,22773,328,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80045,51,2,3,7,0,3,14,1,1,0,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13887,8057,39,14,BLUE,0,0,22908,步兵小队,RED,0,1,0,3,0,22766,372,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,5,0,8,70047,0,7,3,6,-1,2,14,0,2,1,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13888,8067,39,14,BLUE,1,0,22767,坦克,BLUE,1,2,14,1,0,22907,328,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80046,28,11,2,10,1,3,14,1,3,0,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13889,8072,39,15,RED,0,0,22772,重型坦克,RED,1,2,0,1,0,22767,372,坦克,BLUE,4,2,0,14,0,0,37,11,中号直瞄炮,3,0,9,80046,28,2,1,7,0,1,15,1,1,0,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13890,8081,39,15,RED,1,0,22908,步兵小队,RED,0,1,0,3,0,22766,372,坦克,BLUE,4,2,0,14,0,0,71,5,便携导弹,5,0,8,70047,0,12,1,5,-1,0,15,0,0,1,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13891,7890,39,5,RED,0,0,22773,重型坦克,RED,1,2,0,3,0,22769,372,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,11,0,6,60056,0,11,2,7,0,2,5,0,2,1,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13892,7897,39,6,BLUE,0,0,22766,坦克,BLUE,1,2,0,3,0,22773,328,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,10,0,8,70036,66,9,2,8,0,2,6,0,2,1,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13893,8097,39,16,BLUE,0,0,22766,坦克,BLUE,1,2,15,1,0,22777,328,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80047,51,12,0,6,0,0,0,0,0,3,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13894,8098,39,16,BLUE,0,0,22777,中型战车,RED,0,2,0,3,0,22766,372,坦克,BLUE,4,2,0,15,1,0,56,12,速射炮,1,0,5,80046,28,10,0,9,0,0,0,0,0,1,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13895,8146,39,18,BLUE,0,0,22766,坦克,BLUE,1,2,0,1,0,22908,328,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,5,0,2,90040,51,7,0,7,0,0,0,0,0,3,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13896,8147,39,18,BLUE,0,0,22908,步兵小队,RED,0,1,0,3,0,22766,372,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,5,0,8,70047,0,3,1,5,-1,0,18,0,0,1,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13897,7995,39,12,BLUE,0,0,22767,坦克,BLUE,1,2,0,3,0,22775,328,中型战车,RED,2,2,0,0,0,1,36,11,大号直瞄炮,1,0,10,80046,28,8,2,7,1,3,12,1,3,0,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13898,7997,39,12,BLUE,0,0,22777,中型战车,RED,0,2,0,3,0,22767,372,坦克,BLUE,4,2,0,0,1,0,56,12,速射炮,1,0,5,70051,0,9,1,5,-1,0,12,0,0,3,0,|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13899,8066,39,14,BLUE,1,0,22907,步兵小队,RED,0,1,0,3,0,22767,372,坦克,BLUE,4,2,0,14,1,1,0,0,,0,0,6,80046,28,12,0,5,-1,0,0,0,0,1,0,|328|372|,推演室19,20186285835 01-05-03-03-02 推演室19
13900,1728,22,7,RED,0,0,14946,战车,BLUE,0,2,0,3,0,14952,79,中型战车,RED,2,2,0,0,1,0,69,5,车载导弹,15,0,8,100046,0,10,2,10,0,2,7,0,2,1,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13901,1732,22,8,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,14954,79,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,15,0,5,70031,0,10,0,9,1,1,8,0,1,2,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13902,1734,22,9,RED,0,0,14946,战车,BLUE,0,2,0,3,0,14950,79,重型坦克,RED,3,2,0,0,1,0,69,5,车载导弹,14,0,8,100048,0,6,1,9,0,1,9,0,1,2,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13903,1735,22,9,RED,0,0,14950,重型坦克,RED,1,2,9,2,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,37,11,中号直瞄炮,1,0,3,100049,51,7,0,7,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13904,1748,22,11,RED,0,0,14950,重型坦克,RED,1,2,0,2,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,37,11,中号直瞄炮,1,0,3,100049,51,5,0,7,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13905,1750,22,11,RED,0,0,15104,步兵小队,BLUE,0,1,0,3,0,14950,79,重型坦克,RED,3,2,0,0,1,0,71,5,便携导弹,1,0,7,100043,0,7,2,6,0,2,11,1,2,0,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13906,1757,22,11,RED,0,0,14949,重型坦克,RED,1,2,0,3,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,4,0,4,100049,51,9,0,5,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13907,1796,22,14,BLUE,0,0,14944,坦克,BLUE,1,2,0,3,0,14954,79,中型战车,RED,2,2,0,14,0,0,36,11,大号直瞄炮,12,1,7,60029,51,7,2,6,0,2,14,1,1,0,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13908,1730,22,8,BLUE,0,0,14944,坦克,BLUE,1,2,0,3,0,14952,79,中型战车,RED,2,2,0,7,0,0,36,11,大号直瞄炮,3,0,10,90045,0,3,3,8,0,3,8,1,1,0,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13909,1772,22,12,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,14949,79,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,5,0,9,80044,28,12,2,8,0,2,12,0,2,1,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13910,1773,22,12,BLUE,0,0,15102,步兵小队,RED,0,1,0,3,0,14943,64,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,6,0,8,70052,0,11,0,10,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13911,1775,22,12,BLUE,0,0,14944,坦克,BLUE,1,2,0,3,0,14949,79,重型坦克,RED,3,2,0,12,0,0,36,11,大号直瞄炮,5,0,9,80044,28,3,2,8,0,2,12,1,1,0,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13912,1776,22,12,BLUE,0,0,14954,中型战车,RED,0,2,0,2,0,14944,64,坦克,BLUE,4,2,0,0,1,0,69,5,车载导弹,15,-1,8,80055,0,2,1,4,-2,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13913,1781,22,12,BLUE,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,0,1,0,29,12,人员轻武器,3,0,1,100045,51,3,0,5,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13914,1790,22,13,RED,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,29,12,人员轻武器,3,0,1,100045,51,12,0,8,0,0,13,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13915,1795,22,14,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,14954,79,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,12,1,7,60029,51,2,1,7,0,1,14,0,1,1,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13916,1809,22,14,BLUE,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,13,0,0,29,12,人员轻武器,3,0,1,100045,51,5,0,8,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13917,1817,22,15,RED,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,13,0,0,29,12,人员轻武器,3,0,1,100045,51,5,0,4,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13918,1837,22,16,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,15102,79,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,4,0,5,80046,28,7,0,6,0,0,0,0,0,3,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13919,1843,22,16,BLUE,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,13,0,0,29,12,人员轻武器,3,0,1,100045,51,4,0,7,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13920,1892,22,18,BLUE,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,29,12,人员轻武器,3,0,1,100045,51,10,0,6,0,0,0,0,0,3,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13921,1896,22,18,BLUE,1,0,15102,步兵小队,RED,0,1,18,1,0,14946,64,战车,BLUE,3,2,0,0,1,1,0,0,,0,0,2,80046,28,10,0,9,0,0,0,0,0,3,0,|79|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13922,1897,22,18,BLUE,1,0,14943,坦克,BLUE,1,2,0,3,0,15102,79,步兵小队,RED,0,1,0,18,0,1,0,0,,0,0,10,80046,28,6,0,6,1,1,18,1,1,0,0,|79|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13923,1909,22,19,RED,1,0,15103,步兵小队,RED,0,1,0,3,0,15104,64,步兵小队,BLUE,0,1,0,0,0,0,29,12,人员轻武器,3,0,1,100045,51,4,0,9,1,1,19,0,1,2,0,|64|,推演室2,20186285835 01-05-03-03-02 推演室2
13924,1925,22,20,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,15103,79,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,4,0,5,110040,51,7,0,9,1,1,20,0,1,2,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13925,1927,22,20,BLUE,0,0,14944,坦克,BLUE,1,2,0,3,0,15103,79,步兵小队,RED,0,1,0,20,0,0,36,11,大号直瞄炮,4,0,5,110040,51,4,0,6,0,0,20,0,0,1,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13926,1875,22,18,BLUE,0,0,14944,坦克,BLUE,1,2,0,3,0,15102,79,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,2,0,5,80046,28,2,1,7,0,1,18,0,1,2,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13927,1881,22,18,BLUE,0,0,14943,坦克,BLUE,1,2,0,3,0,15102,79,步兵小队,RED,0,1,0,18,0,0,36,11,大号直瞄炮,1,0,5,80046,28,12,0,8,1,1,18,0,1,1,0,|79|,推演室2,20186285835 01-05-03-03-02 推演室2
13928,7926,32,9,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22682,411,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,8,0,7,60060,0,2,1,7,0,1,9,0,1,2,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13929,7895,32,6,BLUE,0,0,22683,坦克,BLUE,1,2,0,3,0,22689,313,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,14,1,6,110045,0,7,2,4,0,2,6,0,2,1,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13930,8149,32,18,BLUE,1,0,22991,步兵小队,RED,0,1,0,2,0,22685,411,战车,BLUE,3,2,0,17,0,0,71,5,便携导弹,1,0,7,90052,51,10,0,7,0,0,0,0,0,2,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13931,7988,32,12,BLUE,0,0,22990,步兵小队,RED,0,1,0,3,0,23031,411,步兵小队,BLUE,0,1,0,0,1,0,29,12,人员轻武器,1,0,4,80050,51,4,0,4,0,0,12,0,0,3,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13932,8058,32,14,BLUE,1,0,22990,步兵小队,RED,0,1,0,3,0,23031,411,步兵小队,BLUE,0,1,0,0,0,0,29,12,人员轻武器,1,0,4,80050,51,10,0,6,0,0,14,0,0,3,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13933,8068,32,15,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22687,411,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,2,0,10,100053,51,5,1,4,0,1,15,0,1,1,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13934,8095,32,16,BLUE,0,0,22991,步兵小队,RED,0,1,0,2,0,22687,411,战车,BLUE,3,2,0,15,1,0,71,5,便携导弹,4,0,8,110050,51,7,2,4,-1,1,16,1,1,0,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13935,8049,32,14,BLUE,1,0,23031,步兵小队,BLUE,0,1,0,3,0,22990,313,步兵小队,RED,0,1,0,0,0,0,29,12,人员轻武器,1,0,4,80048,51,8,0,4,0,0,0,0,0,3,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13936,8115,32,17,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22685,411,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,2,0,10,90052,51,4,1,9,0,1,17,0,1,2,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13937,8157,32,18,BLUE,1,0,22990,步兵小队,RED,0,1,0,3,0,23031,411,步兵小队,BLUE,0,1,0,0,1,1,0,0,,0,0,6,80048,51,4,0,6,0,0,18,0,0,0,0,|411|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13938,8161,32,19,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22685,411,战车,BLUE,3,2,0,17,0,0,37,11,中号直瞄炮,1,0,10,90052,51,12,3,8,0,3,19,1,2,0,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13939,7904,32,7,RED,0,0,22689,重型坦克,RED,1,2,0,1,0,22687,411,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,10,-1,7,80065,0,5,1,7,0,1,7,0,1,2,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13940,7991,32,12,BLUE,0,0,22683,坦克,BLUE,1,2,11,3,0,22693,313,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80051,51,3,3,8,0,3,12,1,3,0,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13941,8075,32,15,RED,1,0,22990,步兵小队,RED,0,1,0,3,0,23031,411,步兵小队,BLUE,0,1,0,14,0,0,29,12,人员轻武器,1,0,4,80050,51,9,0,9,1,1,15,0,1,2,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13942,7914,32,8,BLUE,0,0,22683,坦克,BLUE,1,2,0,3,0,22689,313,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,10,1,8,110051,0,7,3,6,0,3,8,1,1,0,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13943,7959,32,11,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22683,411,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,4,0,9,100053,51,4,1,4,-1,0,11,0,0,3,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13944,8105,32,16,BLUE,1,0,22990,步兵小队,RED,0,1,0,3,0,23031,411,步兵小队,BLUE,0,1,0,0,0,0,29,12,人员轻武器,1,0,4,80050,51,7,0,7,0,0,0,0,0,1,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13945,8142,32,18,BLUE,0,0,22691,中型战车,RED,0,2,0,3,0,23031,411,步兵小队,BLUE,0,1,0,0,1,0,43,3,车载轻武器,2,0,4,80048,51,9,0,8,0,0,0,0,0,1,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13946,8124,32,17,RED,1,0,23031,步兵小队,BLUE,0,1,0,1,0,22990,313,步兵小队,RED,0,1,0,0,0,0,29,12,人员轻武器,1,0,1,80048,51,4,0,6,0,0,0,0,0,3,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13947,7903,32,7,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22682,411,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,9,0,7,60060,0,6,1,5,-1,0,7,0,0,3,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13948,7943,32,10,BLUE,0,0,22990,步兵小队,RED,0,1,0,3,0,22682,411,坦克,BLUE,4,2,0,9,1,0,71,5,便携导弹,4,0,8,60052,0,9,2,8,0,2,10,1,2,0,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13949,7948,32,10,BLUE,0,0,22683,坦克,BLUE,1,2,0,3,0,22991,313,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,2,0,5,100049,51,4,0,9,1,1,10,0,1,2,0,|313|,推演室12,2018628589 01-05-03-03-02 推演室12
13950,8014,32,13,RED,0,0,22688,重型坦克,RED,1,2,0,3,0,22683,411,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,1,0,10,90052,51,3,3,8,0,3,13,1,3,0,0,|411|,推演室12,2018628589 01-05-03-03-02 推演室12
13951,7953,30,9,RED,1,0,22829,战车,BLUE,0,2,0,3,0,22833,296,重型坦克,RED,3,2,0,0,1,0,69,5,车载导弹,15,0,8,110049,0,11,0,10,0,0,0,0,0,3,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13952,8187,30,20,BLUE,0,0,22826,坦克,BLUE,1,2,0,3,0,23029,296,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,4,0,5,110040,51,2,1,7,0,1,20,0,1,2,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13953,7969,30,10,BLUE,1,0,22829,战车,BLUE,0,2,0,3,0,22833,296,重型坦克,RED,3,2,0,0,0,0,69,5,车载导弹,15,0,8,110049,0,3,1,8,0,1,10,0,1,2,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13954,7986,30,11,RED,0,0,22832,重型坦克,RED,1,2,0,1,0,22988,325,步兵小队,BLUE,0,1,0,0,0,0,37,11,中号直瞄炮,5,0,2,100053,51,4,0,5,0,0,0,0,0,3,0,|325|,推演室10,20186285933 01-05-03-03-02 推演室10
13955,8010,30,12,BLUE,0,0,22827,坦克,BLUE,1,2,0,3,0,22832,296,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,90046,51,11,3,10,0,3,12,1,1,0,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13956,7894,30,5,RED,0,0,22833,重型坦克,RED,1,2,0,3,0,22827,325,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,14,-1,2,90070,26,6,1,5,-1,0,5,0,0,3,0,|325|,推演室10,20186285933 01-05-03-03-02 推演室10
13957,8064,30,14,BLUE,0,0,22827,坦克,BLUE,1,2,0,3,0,22835,296,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,100045,51,11,3,5,0,3,14,1,3,0,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13958,8152,30,17,RED,1,0,22831,战车,BLUE,0,2,0,3,0,22837,296,中型战车,RED,2,2,0,0,1,1,0,0,,0,0,8,80049,26,9,2,8,0,2,17,0,2,1,0,|325|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13959,8017,30,12,BLUE,0,0,22826,坦克,BLUE,1,2,0,3,0,22986,296,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,10,1,5,80038,28,3,0,6,0,0,12,0,0,3,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13960,7964,30,10,BLUE,0,0,22826,坦克,BLUE,1,2,0,3,0,22986,296,步兵小队,RED,0,1,0,0,0,0,36,11,大号直瞄炮,10,1,5,80038,28,5,0,4,0,0,10,0,0,3,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13961,8165,30,18,BLUE,0,0,23029,步兵小队,RED,0,1,0,3,0,22827,325,坦克,BLUE,4,2,0,0,1,0,35,6,火箭筒,4,0,2,110048,51,3,0,5,-2,0,0,0,0,3,0,|325|,推演室10,20186285933 01-05-03-03-02 推演室10
13962,7905,30,6,BLUE,1,0,22829,战车,BLUE,0,2,0,3,0,22832,296,重型坦克,RED,3,2,0,0,0,0,69,5,车载导弹,17,0,8,100042,0,9,2,5,0,2,6,0,2,1,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13963,7980,30,11,RED,0,0,22833,重型坦克,RED,1,2,0,2,0,22988,325,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,2,0,3,100053,51,6,0,5,0,0,0,0,0,3,0,|,推演室10,20186285933 01-05-03-03-02 推演室10
13964,7982,30,11,RED,0,0,22829,战车,BLUE,0,2,0,3,0,22833,296,重型坦克,RED,3,2,0,0,1,0,69,5,车载导弹,14,0,8,110051,0,7,3,9,0,3,11,1,2,0,0,|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13965,8153,30,17,RED,1,0,22837,中型战车,RED,0,2,0,1,0,22831,325,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,8,80049,26,6,1,5,0,1,17,0,1,2,0,|325|325|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13966,8154,30,17,RED,2,0,22831,战车,BLUE,0,2,0,2,0,22837,296,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,8,80049,26,2,1,0,0,1,0,1,1,0,0,|325|296|,推演室10,20186285933 01-05-03-03-02 推演室10
13967,8169,40,17,RED,1,0,22801,中型战车,RED,0,2,0,1,0,22791,297,坦克,BLUE,4,2,0,0,0,1,0,0,,0,0,8,80048,51,9,0,8,0,0,0,0,0,1,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13968,8180,40,18,BLUE,1,0,22801,中型战车,RED,0,2,0,1,0,22795,297,战车,BLUE,3,2,0,0,2,1,0,0,,0,0,8,80048,51,4,1,9,2,3,18,1,3,0,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13969,8197,40,20,BLUE,1,0,22799,中型战车,RED,0,2,0,3,0,22793,297,战车,BLUE,3,2,0,0,1,1,0,0,,0,0,8,100047,51,7,3,9,0,3,20,1,1,0,0,|304|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13970,8034,40,12,BLUE,0,0,22791,坦克,BLUE,1,2,9,1,0,22801,304,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80043,0,8,0,7,0,0,0,0,0,3,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13971,8170,40,17,RED,2,0,22791,坦克,BLUE,1,2,0,1,0,22801,304,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,10,80048,51,8,0,0,0,0,0,0,0,1,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13972,8171,40,17,RED,2,0,22801,中型战车,RED,0,2,0,1,0,22791,297,坦克,BLUE,4,2,0,0,0,1,0,0,,0,0,8,80048,51,7,2,0,0,2,0,1,1,0,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13973,7930,40,8,BLUE,0,0,22790,坦克,BLUE,1,2,0,3,0,22796,304,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80048,51,8,2,7,0,2,8,0,2,1,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13974,7956,40,9,RED,0,0,22797,重型坦克,RED,1,2,0,3,0,22791,297,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,3,0,9,70051,28,12,2,6,0,2,9,0,2,1,0,|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13975,8028,40,12,BLUE,0,0,22790,坦克,BLUE,1,2,11,1,0,22797,304,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80045,51,3,1,6,0,1,12,1,1,0,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13976,8188,40,19,RED,1,0,22799,中型战车,RED,0,2,0,3,0,23047,297,步兵小队,BLUE,0,1,0,18,0,0,56,12,速射炮,1,0,8,100049,51,11,1,10,1,2,19,1,1,0,0,|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13977,8179,40,18,BLUE,1,0,22799,中型战车,RED,0,2,0,3,0,23047,297,步兵小队,BLUE,0,1,0,0,1,0,56,12,速射炮,1,0,8,100049,51,7,0,9,0,0,18,0,0,1,0,|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13978,8076,40,13,RED,1,0,22790,坦克,BLUE,1,2,0,1,0,22801,304,中型战车,RED,2,2,0,0,1,1,0,0,,0,0,10,80048,51,8,0,7,0,0,0,0,0,3,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13979,8077,40,13,RED,1,0,22801,中型战车,RED,0,2,0,3,0,22790,297,坦克,BLUE,4,2,0,0,0,1,0,0,,0,0,8,80048,51,3,1,8,0,1,13,1,1,0,0,|297|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13980,8088,40,14,BLUE,0,0,22791,坦克,BLUE,1,2,0,1,0,22801,304,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80048,51,5,1,7,0,1,14,0,1,2,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13981,8168,40,17,RED,1,0,22791,坦克,BLUE,1,2,0,1,0,22801,304,中型战车,RED,2,2,0,0,1,1,0,0,,0,0,10,80048,51,6,1,5,0,1,17,0,1,1,0,|304|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13982,7900,40,5,RED,0,0,22797,重型坦克,RED,1,2,0,3,0,22793,297,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,9,0,7,100056,54,7,2,7,0,2,5,0,2,1,0,|297|,推演室20,2018629047 01-05-03-03-02 推演室20
13983,7940,40,8,BLUE,0,0,22791,坦克,BLUE,1,2,0,3,0,22796,304,重型坦克,RED,3,2,0,8,0,0,36,11,大号直瞄炮,1,0,10,80048,51,2,3,4,0,3,8,1,1,0,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
13984,7985,40,10,BLUE,0,0,22791,坦克,BLUE,1,2,9,1,0,22797,304,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80043,0,11,2,10,0,2,10,0,2,1,0,|304|,推演室20,2018629047 01-05-03-03-02 推演室20
